
Fall2021-2022(202210),10286,BIOL,223,B3,Genetics,0,0,AS,10,-1,1100,1350,BIOL,310,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10292,,
Fall2021-2022(202210),10287,BIOL,223,B4,Genetics,0,0,AS,7,2,1000,1250,BIOL,310,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10293,,
Fall2021-2022(202210),10288,BIOL,223,B5,Genetics,0,0,AS,8,1,1300,1550,BIOL,310,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10293,,
Fall2021-2022(202210),10289,BIOL,223,B6,Genetics,0,0,AS,9,0,1100,1350,BIOL,310,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10294,,
Fall2021-2022(202210),10290,BIOL,223,B7,Genetics,0,0,AS,10,-1,1400,1650,BIOL,310,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10294,,
Fall2021-2022(202210),10291,BIOL,223,B8,Genetics,0,0,AS,8,1,0800,1050,BIOL,310,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10294,,
Fall2021-2022(202210),10292,BIOL,223,L1,Genetics,4,4,AS,29,-2,0900,0950,BIOL,SLH,M,.,W,.,.,.,.,0900,0950,BIOL,SLH,.,.,.,.,F,.,.,ColinAndrew,Smith,10284:or10285:or10286,,
Fall2021-2022(202210),10293,BIOL,223,L2,Genetics,4,4,AS,19,-1,0900,0950,BIOL,SLH,M,.,W,.,.,.,.,1000,1050,BIOL,SLH,.,.,.,.,F,.,.,ColinAndrew,Smith,10287:or10288,,
Fall2021-2022(202210),10294,BIOL,223,L3,Genetics,4,4,AS,24,3,0900,0950,BIOL,SLH,M,.,W,.,.,.,.,1100,1150,BIOL,SLH,.,.,.,.,F,.,.,ColinAndrew,Smith,10289:or10290:or10291,,
Fall2021-2022(202210),10295,BIOL,224,B1,Microbiology,0,0,AS,12,-2,1400,1650,BIOL,312,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,,
Fall2021-2022(202210),10296,BIOL,224,B2,Microbiology,0,0,AS,12,-2,1400,1650,BIOL,312,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,,
Fall2021-2022(202210),10297,BIOL,224,B3,Microbiology,0,0,AS,11,-1,1400,1650,BIOL,312,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,,
Fall2021-2022(202210),10298,BIOL,224,B4,Microbiology,0,0,AS,12,-2,1400,1650,BIOL,312,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10299,,
Fall2021-2022(202210),10299,BIOL,224,L1,Microbiology,4,4,AS,47,-7,1100,1150,CHEM,101,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mike,Osta,10295:or10296:or10297:or10298,,
Fall2021-2022(202210),10300,BIOL,240,1,AnimalBehavior,3,3,AS,17,8,1300,1350,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,,,
Fall2021-2022(202210),10301,BIOL,241,B1,BiologyofInvertebrates,0,0,AS,7,2,1100,1350,BIOL,108,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,,
Fall2021-2022(202210),10302,BIOL,241,B2,BiologyofInvertebrates,0,0,AS,9,0,1400,1650,BIOL,108,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,,
Fall2021-2022(202210),10303,BIOL,241,B3,BiologyofInvertebrates,0,0,AS,11,-2,1300,1550,BIOL,108,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,,
Fall2021-2022(202210),10304,BIOL,241,B4,BiologyofInvertebrates,0,0,AS,9,-9,1600,1850,BIOL,108,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10305,,
Fall2021-2022(202210),10305,BIOL,241,L1,BiologyofInvertebrates,4,4,AS,36,-9,1200,1250,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Khouzama,Knio,10301:or10302:or10303:or10304,,
Fall2021-2022(202210),10306,BIOL,244,1,IntroductiontoNeurobiology,3,3,AS,4,16,1230,1345,PHYS,219,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Noel,Ghanem,,,
Fall2021-2022(202210),10307,BIOL,244L,B1,NeurobiologyLab,1,1,AS,5,3,1400,1650,BIOL,306,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Noel,Ghanem,,,
Fall2021-2022(202210),10309,BIOL,246,B1,MarineBiology,0,0,AS,9,0,1400,1650,BIOL,110,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10312,,
Fall2021-2022(202210),10310,BIOL,246,B2,MarineBiology,0,0,AS,3,6,0800,1050,BIOL,110,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10312,,
Fall2021-2022(202210),10311,BIOL,246,B3,MarineBiology,0,0,AS,9,0,1400,1650,BIOL,110,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10312,,
